date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,pair_kpa,prcp_mm,etr_mm,eto_mm
2013-05-03,2013,5,3,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,-0.8500061035,20.4500122070,284.5000000000,0.3740023961,92.4546677394,0.0000000000,7.0000000000,4.9000000954
2013-05-04,2013,5,4,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,2.2500000000,16.9500122070,215.9000091553,0.4228942155,92.4546677394,0.9000000358,5.7000002861,4.0999999046
2013-05-05,2013,5,5,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,0.3500061035,19.1499938965,303.6000061035,0.3873384704,92.4546677394,0.0000000000,6.5999999046,4.8000001907
2013-05-06,2013,5,6,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,2.1499938965,23.1499938965,304.3999938965,0.4821307993,92.4546677394,0.0000000000,7.0999999046,5.2000002861
2013-05-07,2013,5,7,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,5.1499938965,25.9500122070,302.1000061035,0.6434047239,92.4546677394,0.0000000000,7.2000002861,5.4000000954
2013-05-08,2013,5,8,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,6.0500183105,23.4500122070,301.8000183105,0.6921887106,92.4546677394,0.0000000000,7.0999999046,5.3000001907
2013-05-09,2013,5,9,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,3.9500122070,20.6499938965,225.3000030518,0.7837908154,92.4546677394,0.0000000000,5.5000000000,4.0999999046
2013-05-10,2013,5,10,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,4.1499938965,23.3500061035,281.7000122070,0.7719751044,92.4546677394,0.0000000000,7.2000002861,5.2000002861
2013-05-11,2013,5,11,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,0.6499938965,20.9500122070,312.1000061035,0.5013765087,92.4546677394,0.0000000000,7.0000000000,5.0999999046
2013-05-12,2013,5,12,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,4.1499938965,31.3500061035,306.6000061035,0.6493189550,92.4546677394,0.0000000000,9.9000005722,7.0000000000
2013-05-13,2013,5,13,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,14.4500122070,31.8500061035,305.8000183105,0.8841785527,92.4546677394,0.0000000000,11.9000005722,8.1999998093
2013-05-14,2013,5,14,46.1500000000,-105.8083333000,776.2399902344,4.8616814613,13.8500061035,25.0500183105,315.8000183105,0.7704980428,92.4546677394,0.0000000000,10.9000005722,7.5000000000
2013-05-15,2013,5,15,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,8.1499938965,25.3500061035,311.3000183105,0.5783289740,92.4546677394,0.0000000000,7.0000000000,5.4000000954
2013-05-16,2013,5,16,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,9.3500061035,26.2500000000,295.1000061035,0.7616353661,92.4546677394,6.9000000954,8.5000000000,6.2000002861
2013-05-17,2013,5,17,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,8.6499938965,26.4500122070,266.5000000000,1.1465671941,92.4546677394,3.9000000954,6.4000000954,5.0000000000
2013-05-18,2013,5,18,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,8.5500183105,22.9500122070,255.1999969482,1.2260564930,92.4546677394,12.8000001907,5.0999999046,4.0999999046
2013-05-19,2013,5,19,46.1500000000,-105.8083333000,776.2399902344,3.2909846306,6.8500061035,17.9500122070,134.5000000000,1.1819022117,92.4546677394,0.9000000358,3.0000000000,2.2999999523
2013-05-20,2013,5,20,46.1500000000,-105.8083333000,776.2399902344,5.6844277382,5.6499938965,13.8500061035,129.1999969482,1.0390267504,92.4546677394,29.3000011444,2.4000000954,1.8999999762
2013-05-21,2013,5,21,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,5.3500061035,16.3500061035,192.1999969482,0.8620413457,92.4546677394,1.0000000000,4.2000002861,3.2000000477
2013-05-22,2013,5,22,46.1500000000,-105.8083333000,776.2399902344,3.5901648998,4.8500061035,19.6499938965,313.8000183105,0.8797514605,92.4546677394,1.0000000000,6.0000000000,4.5999999046
2013-05-23,2013,5,23,46.1500000000,-105.8083333000,776.2399902344,6.4323792458,5.0500183105,22.2500000000,309.1000061035,0.9004099627,92.4546677394,0.0000000000,8.1999998093,5.7000002861
2013-05-24,2013,5,24,46.1500000000,-105.8083333000,776.2399902344,4.7868866920,6.0500183105,23.8500061035,320.6000061035,0.9726873194,92.4546677394,0.0000000000,8.1000003815,5.9000000954
2013-05-25,2013,5,25,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,8.2500000000,29.4500122070,287.3999938965,1.0950185780,92.4546677394,1.8999999762,7.8000001907,5.9000000954
2013-05-26,2013,5,26,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,12.5500183105,27.4500122070,316.7000122070,1.4157378340,92.4546677394,1.5000000000,6.7000002861,5.5000000000
2013-05-27,2013,5,27,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,11.4500122070,24.3500061035,208.6000061035,1.3496036302,92.4546677394,27.8000011444,5.0000000000,3.9000000954
2013-05-28,2013,5,28,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,7.9500122070,24.0500183105,308.5000000000,0.9785856638,92.4546677394,2.7000000477,6.3000001907,5.0000000000
2013-05-29,2013,5,29,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,9.7500000000,23.1499938965,232.4000091553,1.1701250580,92.4546677394,18.3000011444,5.4000000954,4.2000002861
2013-05-30,2013,5,30,46.1500000000,-105.8083333000,776.2399902344,3.6649599075,7.0500183105,15.3500061035,107.3000030518,1.3349021181,92.4546677394,55.5000000000,1.3000000715,1.2000000477
2013-05-31,2013,5,31,46.1500000000,-105.8083333000,776.2399902344,6.7315592766,6.1499938965,13.4500122070,99.2000045776,1.1642359852,92.4546677394,16.3000011444,1.3000000715,1.1000000238
2013-06-01,2013,6,1,46.1500000000,-105.8083333000,776.2399902344,3.5153698921,3.7500000000,19.8500061035,260.2000122070,1.0183916761,92.4546677394,0.9000000358,4.9000000954,3.7999999523
2013-06-02,2013,6,2,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,5.7500000000,22.8500061035,300.8999938965,1.0007017060,92.4546677394,1.7000000477,6.3000001907,4.9000000954
2013-06-03,2013,6,3,46.1500000000,-105.8083333000,776.2399902344,3.8893456459,6.9500122070,19.1499938965,232.6000061035,1.0390267504,92.4546677394,3.7000000477,5.0000000000,3.7999999523
2013-06-04,2013,6,4,46.1500000000,-105.8083333000,776.2399902344,4.4129109383,4.4500122070,12.7500000000,105.0999984741,0.9564655367,92.4546677394,2.1000001431,2.1000001431,1.6000000238
2013-06-05,2013,6,5,46.1500000000,-105.8083333000,776.2399902344,1.7950824499,5.7500000000,18.4500122070,269.2000122070,0.8886055528,92.4546677394,0.0000000000,4.5999999046,3.7999999523
2013-06-06,2013,6,6,46.1500000000,-105.8083333000,776.2399902344,1.6454923153,5.5500183105,24.7500000000,319.0000000000,0.9225402694,92.4546677394,0.0000000000,6.3000001907,5.0999999046
2013-06-07,2013,6,7,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,9.8500061035,28.3500061035,286.8999938965,1.0684993537,92.4546677394,0.5000000000,6.7000002861,5.3000001907
2013-06-08,2013,6,8,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,13.0500183105,23.8500061035,318.5000000000,1.1966220856,92.4546677394,2.7000000477,7.7000002861,5.8000001907
2013-06-09,2013,6,9,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,10.7500000000,27.5500183105,323.8999938965,1.0537639094,92.4546677394,1.0000000000,7.8000001907,6.0000000000
2013-06-10,2013,6,10,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,11.6499938965,26.6499938965,322.3999938965,1.1671805572,92.4546677394,0.0000000000,7.3000001907,5.8000001907
2013-06-11,2013,6,11,46.1500000000,-105.8083333000,776.2399902344,3.5901648998,11.2500000000,28.9500122070,309.8999938965,1.2716658400,92.4546677394,9.6999998093,8.9000005722,6.5999999046
2013-06-12,2013,6,12,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,8.1499938965,24.5500183105,319.3999938965,1.5067973494,92.4546677394,1.8000000715,5.5999999046,4.5999999046
2013-06-13,2013,6,13,46.1500000000,-105.8083333000,776.2399902344,4.3381161690,10.3500061035,29.0500183105,319.2000122070,1.4759623592,92.4546677394,6.2000002861,8.6000003815,6.4000000954
2013-06-14,2013,6,14,46.1500000000,-105.8083333000,776.2399902344,4.4877061844,9.0500183105,21.7500000000,299.5000000000,1.3716523613,92.4546677394,8.6000003815,5.3000001907,4.3000001907
2013-06-15,2013,6,15,46.1500000000,-105.8083333000,776.2399902344,3.9641406536,7.2500000000,24.3500061035,331.5000000000,0.8458047551,92.4546677394,0.0000000000,8.6999998093,6.4000000954
2013-06-16,2013,6,16,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,9.2500000000,25.5500183105,327.2000122070,0.8620413457,92.4546677394,0.0000000000,8.6000003815,6.4000000954
2013-06-17,2013,6,17,46.1500000000,-105.8083333000,776.2399902344,1.1219265461,11.4500122070,25.7500000000,323.7000122070,1.1082759900,92.4546677394,0.0000000000,6.0000000000,5.0999999046
2013-06-18,2013,6,18,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,10.1499938965,31.0500183105,322.3999938965,1.3246100707,92.4546677394,0.0000000000,9.1999998093,6.9000000954
2013-06-19,2013,6,19,46.1500000000,-105.8083333000,776.2399902344,4.4877061844,12.5500183105,31.9500122070,324.6000061035,1.3804706799,92.4546677394,0.0000000000,11.0000000000,7.9000000954
2013-06-20,2013,6,20,46.1500000000,-105.8083333000,776.2399902344,3.8145503998,14.3500061035,25.0500183105,327.6000061035,1.0876526490,92.4546677394,0.0000000000,8.9000005722,6.5999999046
2013-06-21,2013,6,21,46.1500000000,-105.8083333000,776.2399902344,3.5153698921,9.8500061035,26.1499938965,279.1000061035,1.0213397776,92.4546677394,1.0000000000,8.3000001907,6.0000000000
2013-06-22,2013,6,22,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,9.4500122070,24.3500061035,256.2000122070,1.3201989657,92.4546677394,8.9000005722,5.3000001907,4.3000001907
2013-06-23,2013,6,23,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,10.6499938965,25.6499938965,326.6000061035,1.1554019102,92.4546677394,0.0000000000,7.0999999046,5.7000002861
2013-06-24,2013,6,24,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,10.8500061035,32.5500183105,300.7000122070,1.2201702633,92.4546677394,0.5000000000,9.3000001907,6.9000000954
2013-06-25,2013,6,25,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,16.0500183105,28.9500122070,309.5000000000,1.2790207090,92.4546677394,0.0000000000,9.8000001907,7.0999999046
2013-06-26,2013,6,26,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,14.5500183105,29.6499938965,308.6000061035,1.1347865522,92.4546677394,0.0000000000,9.9000005722,7.2000002861
2013-06-27,2013,6,27,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,15.5500183105,30.6499938965,320.8999938965,1.1951502331,92.4546677394,0.0000000000,10.1000003815,7.4000000954
2013-06-28,2013,6,28,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,16.2500000000,31.1499938965,317.0000000000,1.1774859297,92.4546677394,0.0000000000,8.6000003815,6.5999999046
2013-06-29,2013,6,29,46.1500000000,-105.8083333000,776.2399902344,1.8698774576,16.0500183105,30.4500122070,320.8000183105,1.2510703068,92.4546677394,0.0000000000,8.1000003815,6.4000000954
2013-06-30,2013,6,30,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,11.3500061035,30.1499938965,317.0000000000,1.2893164773,92.4546677394,0.0000000000,7.9000000954,6.2000002861
2013-07-01,2013,7,1,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,12.1499938965,31.4500122070,328.5000000000,1.3907580012,92.4546677394,0.0000000000,8.1000003815,6.4000000954
2013-07-02,2013,7,2,46.1500000000,-105.8083333000,776.2399902344,1.7202873230,13.4500122070,32.3500061035,332.5000000000,1.5082655718,92.4546677394,0.0000000000,7.8000001907,6.3000001907
2013-07-03,2013,7,3,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,12.7500000000,35.6499938965,330.3000183105,1.2304711497,92.4546677394,0.0000000000,9.9000005722,7.5000000000
2013-07-04,2013,7,4,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,18.5500183105,32.6499938965,303.6000061035,1.8220406259,92.4546677394,0.0000000000,7.8000001907,6.3000001907
2013-07-05,2013,7,5,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,15.5500183105,32.7500000000,288.3000183105,1.6329928546,92.4546677394,0.0000000000,8.3000001907,6.4000000954
2013-07-06,2013,7,6,46.1500000000,-105.8083333000,776.2399902344,1.8698774576,14.9500122070,30.6499938965,326.3000183105,1.5728462506,92.4546677394,0.0000000000,7.5000000000,6.0999999046
2013-07-07,2013,7,7,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,13.4500122070,31.7500000000,321.2000122070,1.4627448903,92.4546677394,3.1000001431,8.6999998093,6.7000002861
2013-07-08,2013,7,8,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,15.6499938965,33.8500061035,302.8999938965,1.7429402444,92.4546677394,4.0000000000,7.9000000954,6.3000001907
2013-07-09,2013,7,9,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,14.5500183105,28.3500061035,327.7000122070,1.5816501227,92.4546677394,5.2000002861,7.5999999046,6.0999999046
2013-07-10,2013,7,10,46.1500000000,-105.8083333000,776.2399902344,1.7202873230,11.6499938965,33.8500061035,328.1000061035,1.3510736152,92.4546677394,0.0000000000,8.3000001907,6.5999999046
2013-07-11,2013,7,11,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,15.3500061035,39.7500000000,304.8000183105,1.2407711642,92.4546677394,1.3999999762,12.6999998093,8.9000005722
2013-07-12,2013,7,12,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,19.6499938965,30.8500061035,280.0000000000,1.2128119729,92.4546677394,0.0000000000,9.6000003815,7.0000000000
2013-07-13,2013,7,13,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,13.7500000000,34.9500122070,323.0000000000,1.2907873281,92.4546677394,0.0000000000,9.9000005722,7.4000000954
2013-07-14,2013,7,14,46.1500000000,-105.8083333000,776.2399902344,3.5153698921,12.8500061035,30.9500122070,294.0000000000,1.5067973494,92.4546677394,1.0000000000,8.9000005722,6.5999999046
2013-07-15,2013,7,15,46.1500000000,-105.8083333000,776.2399902344,3.2909846306,13.3500061035,36.3500061035,317.1000061035,1.7238897650,92.4546677394,0.0000000000,10.6999998093,7.9000000954
2013-07-16,2013,7,16,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,17.5500183105,31.7500000000,313.7000122070,1.5684441436,92.4546677394,0.0000000000,9.0000000000,6.9000000954
2013-07-17,2013,7,17,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,12.9500122070,34.1499938965,312.1000061035,1.7707777725,92.4546677394,0.0000000000,9.0000000000,6.9000000954
2013-07-18,2013,7,18,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,19.3500061035,34.4500122070,320.3000183105,1.5567043665,92.4546677394,0.0000000000,10.4000005722,7.7000002861
2013-07-19,2013,7,19,46.1500000000,-105.8083333000,776.2399902344,1.7950824499,15.6499938965,34.5500183105,320.6000061035,0.9977531049,92.4546677394,0.0000000000,9.1000003815,6.9000000954
2013-07-20,2013,7,20,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,16.3500061035,34.2500000000,316.3000183105,1.1333138832,92.4546677394,0.0000000000,9.5000000000,7.0999999046
2013-07-21,2013,7,21,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,14.1499938965,35.0500183105,316.3999938965,1.3951666846,92.4546677394,0.0000000000,9.8000001907,7.3000001907
2013-07-22,2013,7,22,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,13.4500122070,32.7500000000,315.1000061035,1.2819623677,92.4546677394,0.0000000000,9.6999998093,7.2000002861
2013-07-23,2013,7,23,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,11.7500000000,31.5500183105,313.2000122070,1.3790010501,92.4546677394,0.0000000000,8.4000005722,6.4000000954
2013-07-24,2013,7,24,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,14.6499938965,32.1499938965,311.0000000000,1.4010444523,92.4546677394,0.6000000238,8.5000000000,6.5000000000
2013-07-25,2013,7,25,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,14.7500000000,27.8500061035,311.3999938965,1.3951666846,92.4546677394,1.0000000000,8.1999998093,6.2000002861
2013-07-26,2013,7,26,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,8.3500061035,27.7500000000,310.1000061035,1.1126948523,92.4546677394,2.2000000477,7.9000000954,5.9000000954
2013-07-27,2013,7,27,46.1500000000,-105.8083333000,776.2399902344,3.8893456459,8.9500122070,31.2500000000,309.3000183105,1.0419742837,92.4546677394,0.0000000000,10.8000001907,7.5999999046
2013-07-28,2013,7,28,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,13.8500061035,29.1499938965,239.6000061035,1.3966361189,92.4546677394,1.1000000238,7.0000000000,5.3000001907
2013-07-29,2013,7,29,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,12.6499938965,29.9500122070,304.6000061035,1.5067973494,92.4546677394,2.4000000954,7.0000000000,5.5999999046
2013-07-30,2013,7,30,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,12.8500061035,27.8500061035,238.6000061035,1.4686193919,92.4546677394,4.2000002861,5.9000000954,4.5999999046
2013-07-31,2013,7,31,46.1500000000,-105.8083333000,776.2399902344,1.4959020615,12.2500000000,31.3500061035,305.8000183105,1.2966702793,92.4546677394,0.9000000358,7.0000000000,5.5999999046
2013-08-01,2013,8,1,46.1500000000,-105.8083333000,776.2399902344,1.7202873230,14.5500183105,29.3500061035,226.6999969482,1.1848463563,92.4546677394,0.0000000000,6.5000000000,5.0000000000
2013-08-02,2013,8,2,46.1500000000,-105.8083333000,776.2399902344,4.2633209229,13.9500122070,27.6499938965,277.8999938965,1.3201989657,92.4546677394,9.9000005722,8.6999998093,6.3000001907
2013-08-03,2013,8,3,46.1500000000,-105.8083333000,776.2399902344,3.8893456459,10.6499938965,29.7500000000,269.8000183105,1.4627448903,92.4546677394,6.2000002861,8.3000001907,6.0000000000
2013-08-04,2013,8,4,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,13.3500061035,31.3500061035,284.8999938965,1.7209586462,92.4546677394,3.4000000954,7.2000002861,5.5999999046
2013-08-05,2013,8,5,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,13.8500061035,33.0500183105,282.8999938965,1.4686193919,92.4546677394,1.3000000715,7.8000001907,6.0000000000
2013-08-06,2013,8,6,46.1500000000,-105.8083333000,776.2399902344,3.5901648998,13.3500061035,28.9500122070,282.7000122070,1.1936782258,92.4546677394,0.4000000060,9.1000003815,6.5000000000
2013-08-07,2013,8,7,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,11.1499938965,30.9500122070,280.0000000000,1.2819623677,92.4546677394,0.4000000060,7.8000001907,5.8000001907
2013-08-08,2013,8,8,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,11.0500183105,28.7500000000,277.5000000000,1.3201989657,92.4546677394,0.0000000000,7.8000001907,5.7000002861
2013-08-09,2013,8,9,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,10.3500061035,26.9500122070,245.6000061035,1.2010376732,92.4546677394,0.0000000000,6.8000001907,5.0999999046
2013-08-10,2013,8,10,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,12.2500000000,31.1499938965,239.0000000000,1.3613634235,92.4546677394,0.0000000000,7.9000000954,5.7000002861
2013-08-11,2013,8,11,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,12.1499938965,30.7500000000,256.5000000000,1.7268208130,92.4546677394,0.5000000000,6.8000001907,5.2000002861
2013-08-12,2013,8,12,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,12.6499938965,31.5500183105,243.1999969482,1.4392436341,92.4546677394,0.0000000000,7.7000002861,5.7000002861
2013-08-13,2013,8,13,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,13.8500061035,31.2500000000,227.4000091553,1.4671508273,92.4546677394,14.6999998093,7.5000000000,5.5000000000
2013-08-14,2013,8,14,46.1500000000,-105.8083333000,776.2399902344,1.4959020615,12.9500122070,31.1499938965,244.0000000000,1.3069645540,92.4546677394,1.1000000238,6.2000002861,4.9000000954
2013-08-15,2013,8,15,46.1500000000,-105.8083333000,776.2399902344,1.4211069345,14.5500183105,32.2500000000,267.3000183105,1.3378425627,92.4546677394,0.0000000000,6.5999999046,5.2000002861
2013-08-16,2013,8,16,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,13.9500122070,37.4500122070,269.6000061035,1.2775497159,92.4546677394,0.0000000000,9.3000001907,6.7000002861
2013-08-17,2013,8,17,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,16.9500122070,37.8500061035,263.3000183105,1.1539294907,92.4546677394,0.0000000000,10.1999998093,7.2000002861
2013-08-18,2013,8,18,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,19.9500122070,36.7500000000,259.5000000000,1.2245849965,92.4546677394,0.0000000000,8.1000003815,6.0000000000
2013-08-19,2013,8,19,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,18.3500061035,36.3500061035,262.7000122070,1.0950185780,92.4546677394,0.0000000000,9.1999998093,6.5999999046
2013-08-20,2013,8,20,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,17.7500000000,36.1499938965,260.3999938965,0.9682634423,92.4546677394,0.0000000000,9.8000001907,6.9000000954
2013-08-21,2013,8,21,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,15.1499938965,31.7500000000,256.8999938965,1.1480397027,92.4546677394,0.0000000000,9.0000000000,6.4000000954
2013-08-22,2013,8,22,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,13.5500183105,32.5500183105,211.3000030518,1.2069249655,92.4546677394,0.0000000000,9.5000000000,6.5000000000
2013-08-23,2013,8,23,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,16.5500183105,35.6499938965,245.4000091553,1.5787155695,92.4546677394,0.0000000000,10.1000003815,7.0999999046
2013-08-24,2013,8,24,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,19.4500122070,32.9500122070,179.5000000000,1.4245530929,92.4546677394,2.0000000000,7.8000001907,5.5000000000
2013-08-25,2013,8,25,46.1500000000,-105.8083333000,776.2399902344,1.7950824499,16.8500061035,34.3500061035,231.0000000000,1.4333675759,92.4546677394,0.0000000000,7.2000002861,5.4000000954
2013-08-26,2013,8,26,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,18.5500183105,34.8500061035,222.1000061035,1.2407711642,92.4546677394,0.0000000000,8.1999998093,5.9000000954
2013-08-27,2013,8,27,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,18.5500183105,31.5500183105,205.3000030518,1.2437138849,92.4546677394,0.0000000000,7.5000000000,5.4000000954
2013-08-28,2013,8,28,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,16.2500000000,35.9500122070,229.8000030518,1.5200100290,92.4546677394,1.1000000238,9.1000003815,6.4000000954
2013-08-29,2013,8,29,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,18.2500000000,34.3500061035,241.6999969482,1.4465882390,92.4546677394,0.4000000060,8.1000003815,5.9000000954
2013-08-30,2013,8,30,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,16.6499938965,36.5500183105,239.8000030518,1.3628332664,92.4546677394,0.0000000000,8.3000001907,6.0000000000
2013-08-31,2013,8,31,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,15.6499938965,30.0500183105,240.5000000000,1.0463955529,92.4546677394,0.5000000000,9.3000001907,6.4000000954
2013-09-01,2013,9,1,46.1500000000,-105.8083333000,776.2399902344,1.3463118076,12.2500000000,29.8500061035,236.0000000000,1.0242877390,92.4546677394,0.0000000000,5.8000001907,4.4000000954
2013-09-02,2013,9,2,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,11.4500122070,36.2500000000,232.8000030518,1.0478692736,92.4546677394,0.0000000000,9.4000005722,6.4000000954
2013-09-03,2013,9,3,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,17.1499938965,32.6499938965,145.1000061035,1.1892623712,92.4546677394,0.0000000000,7.3000001907,5.0000000000
2013-09-04,2013,9,4,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,15.9500122070,34.9500122070,190.6999969482,1.4568699680,92.4546677394,0.0000000000,7.5000000000,5.3000001907
2013-09-05,2013,9,5,46.1500000000,-105.8083333000,776.2399902344,1.6454923153,17.2500000000,35.6499938965,214.6999969482,1.7048364329,92.4546677394,1.6000000238,6.5000000000,4.9000000954
2013-09-06,2013,9,6,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,17.2500000000,36.7500000000,219.6000061035,1.5948545300,92.4546677394,0.6000000238,7.5999999046,5.5000000000
2013-09-07,2013,9,7,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,16.6499938965,31.9500122070,147.5000000000,1.7824968774,92.4546677394,4.2000002861,7.0000000000,4.8000001907
2013-09-08,2013,9,8,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,13.5500183105,27.4500122070,137.6000061035,1.7663826971,92.4546677394,5.0000000000,3.7999999523,2.9000000954
2013-09-09,2013,9,9,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,12.2500000000,26.3500061035,200.3000030518,1.4818362221,92.4546677394,12.0000000000,5.4000000954,4.0000000000
2013-09-10,2013,9,10,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,10.1499938965,28.5500183105,216.0000000000,1.2392997086,92.4546677394,0.0000000000,6.4000000954,4.5999999046
2013-09-11,2013,9,11,46.1500000000,-105.8083333000,776.2399902344,1.3463118076,13.6499938965,30.0500183105,214.3000030518,1.0242877390,92.4546677394,0.0000000000,5.5000000000,4.0999999046
2013-09-12,2013,9,12,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,8.4500122070,29.1499938965,208.6000061035,0.9269658072,92.4546677394,0.0000000000,7.7000002861,5.2000002861
2013-09-13,2013,9,13,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,11.4500122070,30.2500000000,188.0000000000,1.2849040923,92.4546677394,0.0000000000,7.5000000000,5.0999999046
2013-09-14,2013,9,14,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,14.3500061035,27.6499938965,133.6999969482,1.5552367292,92.4546677394,10.1000003815,5.2000002861,3.7000000477
2013-09-15,2013,9,15,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,8.2500000000,26.7500000000,204.8000030518,1.3275507641,92.4546677394,0.0000000000,5.4000000954,3.9000000954
2013-09-16,2013,9,16,46.1500000000,-105.8083333000,776.2399902344,3.5901648998,8.5500183105,29.6499938965,201.4000091553,1.2422424649,92.4546677394,1.0000000000,7.5999999046,5.2000002861
2013-09-17,2013,9,17,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,12.6499938965,34.0500183105,194.4000091553,1.3216694431,92.4546677394,3.7999999523,7.2000002861,5.0000000000
2013-09-18,2013,9,18,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,12.0500183105,28.7500000000,170.8000030518,1.1112219160,92.4546677394,4.2000002861,6.0999999046,4.2000002861
2013-09-19,2013,9,19,46.1500000000,-105.8083333000,776.2399902344,4.6372966766,5.9500122070,16.8500061035,130.1999969482,0.8221841403,92.4546677394,0.4000000060,4.5000000000,3.1000001431
