This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude.  R.Allen 4/1/08						
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null
1320	1320	  44.6212	3	3
1321	1321	  44.6180	3	3
1322	1322	  44.6147	3	3
1323	1323	  44.6178	3	3
1324	1324	  44.6201	3	3
1325	1325	  44.6196	3	3
1326	1326	  44.6191	3	3
1327	1327	  44.6187	3	3
1328	1328	  44.6197	3	3
1329	1329	  44.6108	3	3
133	133	  44.6340	3	3
1330	1330	  44.6122	3	3
1331	1331	  44.6193	3	3
1332	1332	  44.6198	3	3
1333	1333	  44.6145	3	3
1334	1334	  44.6183	3	3
1335	1335	  44.6179	3	3
1336	1336	  44.6184	3	3
1337	1337	  44.6175	3	3
1338	1338	  44.6168	3	3
1339	1339	  44.6029	3	3
134	134	  44.9967	3	3
1340	1340	  44.6152	3	3
1341	1341	  44.6149	3	3
1342	1342	  44.6154	3	3
1343	1343	  44.6162	3	3
1344	1344	  44.6125	3	3
1345	1345	  44.6153	3	3
1346	1346	  44.6138	3	3
1347	1347	  44.6036	3	3
1348	1348	  44.6088	3	3
1349	1349	  44.6102	3	3
135	135	  44.9954	3	3
1350	1350	  44.6081	3	3
1351	1351	  44.5954	3	3
1352	1352	  44.5966	3	3
1353	1353	  44.5949	3	3
1354	1354	  44.5849	3	3
1355	1355	  44.5825	3	3
1356	1356	  44.5854	3	3
1357	1357	  44.5832	3	3
1358	1358	  44.5818	3	3
1359	1359	  44.5819	3	3
136	136	  44.9956	3	3
1360	1360	  44.5783	3	3
1361	1361	  44.5796	3	3
1362	1362	  45.2037	3	3
1363	1363	  45.2147	3	3
1364	1364	  45.2124	3	3
1365	1365	  45.2131	3	3
1366	1366	  45.2133	3	3
1367	1367	  45.2158	3	3
1368	1368	  45.2238	3	3
1369	1369	  45.2273	3	3
137	137	  44.9953	3	3
1370	1370	  45.2416	3	3
1371	1371	  45.2480	3	3
1372	1372	  45.2519	3	3
1373	1373	  45.2616	3	3
1374	1374	  45.2672	3	3
1375	1375	  45.2793	3	3
1376	1376	  45.2801	3	3
1377	1377	  45.2890	3	3
1378	1378	  45.2930	3	3
1379	1379	  45.2985	3	3
138	138	  44.9927	3	3
1380	1380	  45.3001	3	3
1381	1381	  45.3021	3	3
1382	1382	  45.3003	3	3
1383	1383	  45.3054	3	3
1384	1384	  45.3075	3	3
1385	1385	  45.3069	3	3
1386	1386	  45.3100	3	3
1387	1387	  45.3101	3	3
1388	1388	  45.3112	3	3
1389	1389	  45.3114	3	3
139	139	  44.9930	3	3
1390	1390	  45.3129	3	3
1391	1391	  45.3145	3	3
1392	1392	  45.3174	3	3
1393	1393	  45.3263	3	3
1394	1394	  45.3255	3	3
1395	1395	  45.3313	3	3
1396	1396	  45.3322	3	3
1397	1397	  45.3397	3	3
1398	1398	  45.3447	3	3
1399	1399	  45.3435	3	3
14	14	  44.7386	3	3
140	140	  44.9927	3	3
1400	1400	  45.3463	3	3
1401	1401	  45.3519	3	3
1402	1402	  45.3552	3	3
1403	1403	  45.2238	3	3
1404	1404	  45.2444	3	3
1405	1405	  45.2568	3	3
1406	1406	  45.2788	3	3
1407	1407	  45.2829	3	3
1408	1408	  45.2836	3	3
1409	1409	  45.2937	3	3
141	141	  44.9954	3	3
1410	1410	  45.3097	3	3
1411	1411	  45.2157	3	3
1412	1412	  45.2206	3	3
1413	1413	  45.2252	3	3
1414	1414	  45.2319	3	3
1415	1415	  45.2387	3	3
1416	1416	  45.2385	3	3
1417	1417	  45.2358	3	3
1418	1418	  45.2635	3	3
1419	1419	  45.2656	3	3
142	142	  44.9938	3	3
1420	1420	  45.2740	3	3
1421	1421	  45.3051	3	3
1422	1422	  45.3124	3	3
1423	1423	  45.3712	3	3
1424	1424	  45.3757	3	3
1425	1425	  45.3815	3	3
1426	1426	  45.3833	3	3
1427	1427	  45.3841	3	3
1428	1428	  45.3903	3	3
1429	1429	  45.3907	3	3
143	143	  44.9935	3	3
1430	1430	  45.3939	3	3
1431	1431	  45.3958	3	3
1432	1432	  45.4014	3	3
1433	1433	  45.4062	3	3
1434	1434	  45.4084	3	3
1435	1435	  45.2960	3	3
1436	1436	  45.2922	3	3
1437	1437	  45.2849	3	3
1438	1438	  45.2852	3	3
1439	1439	  45.2841	3	3
144	144	  44.9934	3	3
